ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
7935041686d8eb5acecaf4d16c844ff8	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
7982ec3dcda17fd5002ad20caa99d5bc	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
79c8f360fcd8e4b3c50de6a1191319f7	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
7a6f9a8638f69990d6fd8b380a35ec4b	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
7ae9b975343002c142a58c0a50b6dec8	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
7af9390ee9a2d00d55edb3cbe6f7770d	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
7fbf6f4881c4e9ec44c8c2b93dd0a7af	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
81ca80a4b8b8e5977125020f9f4f60fd	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
825cfeaae37f3a6941e072079bb85202	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
8285ebc494984c0cd0c0d8c92533829b	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
8577521c23c42463528bca29874f81d0	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
865260da0fa8f4cd5259dc49a00aee06	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
86c683ca7cd684cca3946f148274a6ed	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
872e50e555f15434a4d6dc7e6001e51b	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
874d8ff65cabf3594b1d7c1f55957543	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
88d37eef423d1a8ff9bc353be88c2846	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
89af4830942494bdf1c42d6d57f44981	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
89c25f47ec8bdc76530ed763de60cbef	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
8fd36326e37957f281494b7669b1e6ed	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
90a7be5bc1283c5d9d30da7dcc375d3a	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
90ace9998b6726d9dd9e79dd2fa43ec4	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
91ed81b2f1345f159b54108f388c0980	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
929d8ca5322a50ae1b2b208e9be91052	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
9470b778adf47c35c54807d2435c308e	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
95c363bd0b73783b9003bc1a1b7b91f2	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
9608e97627a0f49e49c944c24e3e1424	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
96bc880fc042640e8f111e05e2c21df2	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
97f16834c3b71d1cd61d2df6a23a14d1	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
98c73d4dabe7082cd56648002b8b7270	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
98d9ce02d9051a67557d266e07ca9058	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
9dfd378a509b8b935037cfec4a0265d3	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
9f129f6df7039cc3541961b15abe9491	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
9f9dfb7efbe2e1f0745293c18ec737b8	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
9fe5dd2e169070a86a3e02d454bf8775	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
a11e7625078b5d935b2058a86a19c917	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
a1db978b521cc0314a44fa05b2aafc47	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
a2061c1d013ded8e3876010f265c5be5	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
a20a09ac30bd7df7342deec83036d7ca	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
a21c095ce79895303746743f89b25a4c	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
a4b9eaa6f37cce781ef1e8ce5517ba9e	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
a53ab13ff648eda522665bdd2f82708a	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
a719cbca3f7513fedc075ea7f39c9fac	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
a794c4d9e6ffb497c0f239fa8e426f77	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
ab818e0a584a767bbc8dbcacbe0011db	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
ac29ec899e1dc8d9d9fd6947bb1f0b1a	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
ad37367be487589137e43098f7b1a04d	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
ad67b96e03a3217a55d459904f688f35	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
ae0f135c76e0f912abbc6fc04b89118b	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
aeb3c91369449723fb9f25aa70d97980	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
aecc745259bf046a199b01a47ac7a33d	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
b08e9024a68494b9e676484456bcf595	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
b155d34013398f94e8907ae94bf3d24d	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
b17d95af3238edaababf11a3aec29ae0	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
b1ecb1d7a56180cc62700953308d4227	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
b306dd5916e562522e023e4b0ead2a0e	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
b3a2e3a472331403e5039cd4c275c7da	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
b4742f44e1de4e374d28fef75e66181c	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
b4787d93bd9895c1c41c07c9f60466ae	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
b4a0108563842e97ec5bd415e7d89005	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
b5ebd15cdf8d93b20d0cd955ab455b81	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
b622c2c13050d103bab94fa39864add0	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
b62a54e99b5504cbea1324e20a1c1b4b	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
b70a7308404a5a9701e7b9229a19dab1	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
b72efaebce1c3f8e65d2e3a5f1c6b562	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
b943bcc6de5e4cc970afc94e6068a1fc	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
b9eaac6e833ff08c2d37b84719544155	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
b9f3afc965bfe3f9d3b0d70f6a707314	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
b9f6930e61f64eb7a92beec9991b401b	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
ba2046d119e605f654644957ea0a516e	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
bc39643c3f45b7d9a6a33dd24f66384e	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
be46d9d26126c7b96f3b5935109e751e	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
c00dfe7e6f4eeb80141279e300e9ce79	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
c24d127f5a9395d6ae34d19dab204cf8	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
c3f558d9ebd03a71b6a644bb579241dd	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
c42918cb08f42722cabd630355861df8	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
c4edd1444b89c88599109cfc8a4bc3c2	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
c53207d8e9879b7e03963002e3f30825	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
c62d915acd83b00c84419cd2b6920470	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
c65b3f68f27533ae5d5630af2427c506	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
c7866ba54bf2416402abcd388dd0564a	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
c84e9b0c4a54e5fabab6bdf7b7c2f2f9	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
c8fa27ae6c3f2ba01eef6e60997137db	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
c92dfa17b844e0e9561f6690324df1f7	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
cb1e7c2979ca5d37de29d180acbda4ec	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
cc744967964d63f074de1cef099837e6	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
ccc5e157dc75c6ad8e6fa1e0614a06dc	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
cd570f266886e2ac32fc77df5d7d5417	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
cd6bc8dc60c754c17dccb7ebc8c78763	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
d033d60285cf12baf5ea5717ec37e940	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
d0364a2131a405d85188a11cdb5411c1	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
d0ffbe832db9924fdb8da79bd9c45983	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
d2cc868ac53346e9672c34ad9a01b4ca	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
d3ed2dd871f609de516e7c9ff2f01841	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
d5f44bf1c23e4115279b412340f28de6	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
d83200e8bf56dfd4ef7357a1f9096dce	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
d9eb47ebd5b72b6a4a97e9f02f9dee96	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
dae88a895a7f544fd0368e4be1fd00ca	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
db0475a782c6c98236000368563c2fa6	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
db74fbfd76b0c74bb890a67d9b3c002b	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
dba710b0e0c42382360f7e546fbffb74	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
decde9d916624cbe72ee5371657849f6	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
df513dd99e0d0cb2724d13724ca4382d	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
dfa6ccc85e50f2662b11fff8d21f901a	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
e41d5d55dda76f4a51e1fd655206fc00	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
e4efb6f2d1e718fa943548ca7820f25a	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
e4fc9cffff90addca94657cde380a0df	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
e56b69ec25d0857e872e535f5566957a	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
e6a31454cdff60d61a72f9d1e4c0ff19	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
e74a6f94b37e5df5cab2ea2d6ec818a6	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
e916a2de0771b737078088db3791ca53	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
e91c221f315bb1b6596e23b2d62eefe9	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
e981c16893478573f0ca8fb14738c679	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
e9f3187c2586910621636abca3467da0	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
ea211c7496e33badf9ba26c46464bb9a	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
ec6f81c1a1ce921882551959070b0437	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
ec754941dae70f28e480b34c1cf3e171	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
ed07e53fad4dfd279f6f0782e5c5c28d	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
edc890d8d7e9f3805056918bcc34d5a0	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
ee5d690e710d65907bd48d62459c1a6f	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
eea7cd9a692c482c20956b64b1486e4c	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
f25485a47d369b19b32dccd4553c0289	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
f3a626621d48205d30e12851b44b3eb6	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
f3bd886b61beb86eaead5a1fdc6735c2	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
f3f5a28e9e0c6971b73a59302b43bdf8	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
f44c170917c44f919974baff046c39a4	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
f55a3244610488ca84fd4a335a31e58d	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
f5a055c13aa9badce000cdb45d06dbc6	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
f6381754411cb0d1c1de22d6142a8176	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
f6ec6518ceb827cf4d04f035ee65aec4	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
f84be953a98cf5c5b143131c7ffd3ae7	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
fb6d2080ffa05321d09ff74b698f47d2	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
fcbba1b8e0809fa839975cc25ba4839e	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
fd26dee94134f11dbecffe97e54dd62f	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
fdb389cca44e8816ff6e3c08f8d5e7db	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
fe58715e89ed9d169f346dc4dd01759b	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
fe60b09e9f9e84a2df3bfecf8f9458fc	d__Bacteria	 p__Firmicutes	 c__Clostridia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
6696d9f31a0193c0300c39ab784af88f	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
10456462abcc45dfdda5b4ac1d1e6fa1	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
1d95f3786419e2b4d259cd86358f33aa	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
30f29a1cb04d0b1789a05b1e8c1cc30a	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
386e76d990b6c56b587e46591ac7740f	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
3a92182289877fd5a3c1d9dbcac5ebe7	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
600a1033af7d13a6ce127473b9dec589	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
8b11b313e5a9cf418bc8c87af9095bf5	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
9c54e31263ca00666188e1ecddf29f4b	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
afb44b107a0301fe37d13ee2068a3ae3	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
cada4e90e496202c70234d41fb02aad7	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
ccca52f02246bf8f5a4559a445223183	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
262f9bb34a1975bfaa108f7d87baea51	d__Bacteria	 p__Firmicutes	 c__Limnochordia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
2ab6f6cbd99e122e7e1164866ea07037	d__Bacteria	 p__Firmicutes	 c__Limnochordia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
3cf36d7f3c607d6ef1b7f06d905c7bb3	d__Bacteria	 p__Firmicutes	 c__Limnochordia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
6c350c193a914e13cbcd034cab6fb91f	d__Bacteria	 p__Firmicutes	 c__Limnochordia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
91874057d523fbf610f0e1ece37f3e54	d__Bacteria	 p__Firmicutes	 c__Limnochordia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
9a061437d42188f7ac75597327576563	d__Bacteria	 p__Firmicutes	 c__Limnochordia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
b83f33e0fc3b57e15b8f1455b3dc11c6	d__Bacteria	 p__Firmicutes	 c__Limnochordia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
d1a6487179374caf97677ae3fccf9968	d__Bacteria	 p__Firmicutes	 c__Limnochordia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
d4b8da23f4bbd0fc81b220d6089878dd	d__Bacteria	 p__Firmicutes	 c__Limnochordia	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
47d9f7dd4101856525bd66845abdbdc9	d__Bacteria	 p__Firmicutes	 c__Negativicutes	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
7002a1a69cf2732018ceb807048a9fee	d__Bacteria	 p__Patescibacteria	 c__Parcubacteria	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
9cbc8a82cef7a0b500523aedfed1e8ee	d__Bacteria	 p__Patescibacteria	 c__Parcubacteria	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
61bf2b1280a7da9ee33b2bb9b9f82f18	d__Bacteria	 p__Chloroflexi	c__unc	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
bae634a3c1120183a105d19ce9cbce55	d__Bacteria	 p__Chloroflexi	c__unc	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
1d90fc3beb04fedb0ca7d2710fa97746	d__Bacteria	 p__Desulfobacterota	c__unc	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
03825f5a62f47e07cbc2c66de27d0590	d__Bacteria	 p__Firmicutes	c__unc	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
06a4f83e0e562e9706123a283f47dbb2	d__Bacteria	 p__Firmicutes	c__unc	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
06b683c94193251ebf3d10adc0b3bf19	d__Bacteria	 p__Firmicutes	c__unc	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
07a60defc2766d7f0660d12ee44c2382	d__Bacteria	 p__Firmicutes	c__unc	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
0aa08331ec8a9017a13fb8e72412a2b8	d__Bacteria	 p__Firmicutes	c__unc	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
0cbcbb5e64092863384e54c6d0324d6f	d__Bacteria	 p__Firmicutes	c__unc	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
0d5911dec842cc312f1d655de73a9bd8	d__Bacteria	 p__Firmicutes	c__unc	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
0d7e526a5b3fa09e80cac887264b66d6	d__Bacteria	 p__Firmicutes	c__unc	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
0e88d4822bf75fe669e6e1bafbfc1740	d__Bacteria	 p__Firmicutes	c__unc	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
0ea1c2c4e0457dc48ca389f8725d8371	d__Bacteria	 p__Firmicutes	c__unc	o__unc	o__unc|f_unc	o__unc|f_unc|g_unc	
